Id;Speaker;Reply_to;Text;GoldContextLabel;ContextSender;ContextText;PredictedLabel;PredictedContextLabel;Label
Utt_184;10-19-20sUser44;;i love jesus more than ANYONE ELSE;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_185;10-19-20sUser6;;lolololll serg!!;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;misc
Utt_185;10-19-20sUser6;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_186;10-19-20sUser7;Utt_180;handle?;propositionalQuestion;[other_Sender];your fiance, do you know his handle?;propositionalQuestion;propositionalQuestion;setQuestion
Utt_187;10-19-20sUser51;;oh well;no_label;[other_Sender];[no_TextContent];continuer;no_label;continuer
Utt_188;10-19-20sUser6;;beeehave;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_189;10-19-20sUser44;Utt_184;and he loves ME the most;inform;[same_Sender];i love jesus more than ANYONE ELSE;elaborate;inform;elaborate
Utt_190;10-19-20sUser115;Utt_189;i love myself;no_label;[other_Sender];and he loves ME the most;inform;no_label;inform
Utt_191;10-19-20sUser7;Utt_189;lol 10-19-20sUser44 how do u know that;elaborate;[other_Sender];and he loves ME the most;setQuestion;elaborate;setQuestion
Utt_192;10-19-20sUser20;Utt_186;what?;setQuestion;[other_Sender];handle?;setQuestion;propositionalQuestion;setQuestion
Utt_193;10-19-20sUser6;Utt_183;jerkettes??;inform;[other_Sender];little jerks and jerkettes;propositionalQuestion;continuer;setQuestion
Utt_193;10-19-20sUser6;Utt_190;lmao;inform;[other_Sender];i love myself;positiveExpression;inform;positiveExpression
Utt_194;10-19-20sUser0;;CO?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_195;10-19-20sUser115;Utt_193;well if we have girls;setQuestion;[other_Sender];jerkettes??;continuer;propositionalQuestion;continuer
Utt_196;10-19-20sUser20;Utt_186;i did not say anything wrong...;no_label;[other_Sender];handle?;correction;no_label;inform
Utt_197;10-19-20sUser44;Utt_191;i can see it in his eyes;setQuestion;[other_Sender];lol 10-19-20sUser44 how do u know that;continuer;setQuestion;continuer
Utt_198;10-19-20sUser92;Utt_197;lol;continuer;[other_Sender];i can see it in his eyes;positiveExpression;continuer;positiveExpression
Utt_199;10-19-20sUser6;Utt_196;10-19-20sUser20=fiance;inform;[other_Sender];i did not say anything wrong...;misc;correction;correction
Utt_200;10-19-20sUser92;Utt_193;Jerketts;no_label;[other_Sender];jerkettes??;negativeExpression;no_label;inform
Utt_201;10-19-20sUser7;Utt_200;lmao;inform;[other_Sender];Jerketts;positiveExpression;negativeExpression;positiveExpression
Utt_202;10-19-20sUser92;Utt_200;wtf;inform;[same_Sender];Jerketts;negativeExpression;negativeExpression;negativeExpression
Utt_203;10-19-20sUser6;Utt_201;yah I know honey!;positiveExpression;[other_Sender];lmao;continuer;positiveExpression;agreement
Utt_204;10-19-20sUser7;Utt_200;girl jerk kids;no_label;[other_Sender];Jerketts;inform;no_label;inform
Utt_205;10-19-20sUser115;Utt_199;awwwwww;correction;[other_Sender];10-19-20sUser20=fiance;positiveExpression;misc;positiveExpression
Utt_206;10-19-20sUser121;;you guys type too much.;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_206;10-19-20sUser121;;shut the fuck up.;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_207;10-19-20sUser6;Utt_204;girl jerks?;inform;[other_Sender];girl jerk kids;propositionalQuestion;inform;propositionalQuestion
Utt_207;10-19-20sUser6;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_208;10-19-20sUser7;Utt_206;u shut the fuck up;inform;[other_Sender];you guys type too much.;instruct;inform;instruct
Utt_209;10-19-20sUser115;Utt_207;no i dont want daughters!;propositionalQuestion;[other_Sender];girl jerks?;disagreement;propositionalQuestion;disagreement
Utt_209;10-19-20sUser115;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_210;10-19-20sUser7;Utt_209;ur annoying;no_label;[other_Sender];no i dont want daughters!;inform;no_label;inform
Utt_211;10-19-20sUser7;Utt_209;i want daughters 10-19-20sUser115!;no_label;[other_Sender];no i dont want daughters!;inform;no_label;inform
Utt_212;10-19-20sUser7;;:(;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_213;10-19-20sUser68;;10-19-20sUser30 = gettign cooler by the minute;no_label;[other_Sender];[no_TextContent];inform;no_label;correction
Utt_214;10-19-20sUser95;;what'd I miss?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_215;10-19-20sUser92;;lol;no_label;[other_Sender];[no_TextContent];positiveExpression;no_label;positiveExpression
Utt_216;10-19-20sUser115;Utt_211;noo they are too much work!;inform;[other_Sender];i want daughters 10-19-20sUser115!;disagreement;inform;disagreement
Utt_217;10-19-20sUser6;Utt_209;why not??;disagreement;[other_Sender];no i dont want daughters!;setQuestion;disagreement;setQuestion
Utt_217;10-19-20sUser6;Utt_209;girls are nice honey!!;no_label;[other_Sender];no i dont want daughters!;inform;no_label;inform
Utt_217;10-19-20sUser6;Utt_209;!;disagreement;[other_Sender];no i dont want daughters!;misc;disagreement;misc
Utt_218;10-19-20sUser7;Utt_217;there is not!;setQuestion;[other_Sender];why not??;disagreement;setQuestion;disagreement
Utt_219;10-19-20sUser68;;heyy 10-19-20sUser148;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_220;10-19-20sUser121;Utt_208;i hate you.;no_label;[other_Sender];u shut the fuck up;inform;no_label;inform
Utt_221;10-19-20sUser7;;boys are naughtier;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_222;10-19-20sUser68;;bye  10-19-20sUser148;no_label;[other_Sender];[no_TextContent];goodbye;no_label;goodbye
Utt_223;10-19-20sUser92;;Hmm;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_224;10-19-20sUser6;Utt_220;I hate you!;no_label;[other_Sender];i hate you.;inform;no_label;inform
Utt_225;10-19-20sUser92;;can you guess what?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_226;10-19-20sUser7;Utt_220;i hate you 10-19-20sUser121 fuck you are ugly;no_label;[other_Sender];i hate you.;instruct;no_label;inform
Utt_227;10-19-20sUser115;Utt_217;if i had a daughter she would regret me bein her dad;no_label;[other_Sender];why not??;continuer;no_label;inform
Utt_228;10-19-20sUser73;Utt_227;huh?;inform;[other_Sender];if i had a daughter she would regret me bein her dad;propositionalQuestion;continuer;setQuestion
Utt_229;10-19-20sUser116;;Hmm;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_230;10-19-20sUser116;Utt_227;What?;inform;[other_Sender];if i had a daughter she would regret me bein her dad;setQuestion;continuer;setQuestion
Utt_231;10-19-20sUser7;Utt_227;aw 10-19-20sUser115 why is that?;inform;[other_Sender];if i had a daughter she would regret me bein her dad;setQuestion;continuer;setQuestion
Utt_232;10-19-20sUser68;Utt_220;deep inside 10-19-20sUser121 wants what she hates;no_label;[other_Sender];i hate you.;inform;no_label;inform
Utt_233;10-19-20sUser6;Utt_226;ahahah 10-19-20sUser7!;inform;[other_Sender];i hate you 10-19-20sUser121 fuck you are ugly;positiveExpression;instruct;positiveExpression
Utt_233;10-19-20sUser6;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_234;10-19-20sUser115;Utt_231;id put caution tape all around her;setQuestion;[other_Sender];aw 10-19-20sUser115 why is that?;continuer;setQuestion;continuer
Utt_235;10-19-20sUser92;Utt_230;Your phone sex is the best;setQuestion;[other_Sender];What?;inform;setQuestion;continuer
Utt_236;10-19-20sUser144;;27 M UK (pic in profile);no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_237;10-19-20sUser92;Utt_232;Lmfao;inform;[other_Sender];deep inside 10-19-20sUser121 wants what she hates;positiveExpression;inform;positiveExpression
Utt_238;10-19-20sUser68;Utt_232;and dr phil said so.;inform;[same_Sender];deep inside 10-19-20sUser121 wants what she hates;elaborate;inform;elaborate
Utt_239;10-19-20sUser121;Utt_226;I am ugly?;inform;[other_Sender];i hate you 10-19-20sUser121 fuck you are ugly;propositionalQuestion;instruct;propositionalQuestion
Utt_240;10-19-20sUser115;Utt_234;wouldnt let her date;continuer;[same_Sender];id put caution tape all around her;elaborate;continuer;elaborate
Utt_241;10-19-20sUser116;Utt_235;Isn't it?;continuer;[other_Sender];Your phone sex is the best;propositionalQuestion;inform;propositionalQuestion
Utt_241;10-19-20sUser116;;#NAME?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_242;10-19-20sUser121;Utt_239;aww.;propositionalQuestion;[same_Sender];I am ugly?;positiveExpression;propositionalQuestion;positiveExpression
Utt_243;10-19-20sUser121;Utt_226;i feel bad now.;no_label;[other_Sender];i hate you 10-19-20sUser121 fuck you are ugly;inform;no_label;inform
Utt_244;10-19-20sUser84;;10-19-20sUser7, try to arrange your words so they form coherent thoughts;no_label;[other_Sender];[no_TextContent];instruct;no_label;suggestion
Utt_245;10-19-20sUser83;;what is your phonenumber 10-19-20sUser92?;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_246;10-19-20sUser7;Utt_244;hello 10-19-20sUser84;suggestion;[other_Sender];10-19-20sUser7, try to arrange your words so they form coherent thoughts;greeting;instruct;greeting
Utt_247;10-19-20sUser44;;hmph.;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_248;10-19-20sUser121;Utt_238;i hate you 10-19-20sUser68.;no_label;[other_Sender];and dr phil said so.;inform;no_label;inform
Utt_248;10-19-20sUser121;Utt_238;does that mean I want you?;elaborate;[other_Sender];and dr phil said so.;propositionalQuestion;elaborate;propositionalQuestion
Utt_249;10-19-20sUser151;;hello room;no_label;[other_Sender];[no_TextContent];greeting;no_label;greeting
Utt_250;10-19-20sUser92;Utt_245;lol 10-19-20sUser83;setQuestion;[other_Sender];what is your phonenumber 10-19-20sUser92?;positiveExpression;setQuestion;positiveExpression
Utt_251;10-19-20sUser6;Utt_244;and this.. has been the grammar lesson of the day courtesy of: 10-19-20sUser84!;suggestion;[other_Sender];10-19-20sUser7, try to arrange your words so they form coherent thoughts;elaborate;instruct;continuer
Utt_252;10-19-20sUser6;Utt_240;yes 10-19-20sUser115?;elaborate;[other_Sender];wouldnt let her date;propositionalQuestion;elaborate;propositionalQuestion
Utt_253;10-19-20sUser115;Utt_252;if your fiance is still here could i talk to him?;propositionalQuestion;[other_Sender];yes 10-19-20sUser115?;propositionalQuestion;propositionalQuestion;propositionalQuestion
Utt_254;10-19-20sUser83;Utt_250;wait didnt i phone you?;positiveExpression;[other_Sender];lol 10-19-20sUser83;propositionalQuestion;positiveExpression;propositionalQuestion
Utt_254;10-19-20sUser83;;.;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_254;10-19-20sUser83;;.;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_254;10-19-20sUser83;;.;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_254;10-19-20sUser83;Utt_250;sheesh now im that phone perv guy;no_label;[other_Sender];lol 10-19-20sUser83;continuer;no_label;inform
Utt_255;10-19-20sUser68;Utt_248;lets hope not 10-19-20sUser121;inform;[other_Sender];i hate you 10-19-20sUser68.;disagreement;inform;suggestion
Utt_256;10-19-20sUser6;Utt_253;yes 10-19-20sUser115!!!;propositionalQuestion;[other_Sender];if your fiance is still here could i talk to him?;agreement;propositionalQuestion;agreement
Utt_256;10-19-20sUser6;;!;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_257;10-19-20sUser6;;of course;no_label;[other_Sender];[no_TextContent];agreement;no_label;agreement
Utt_258;10-19-20sUser121;Utt_255;lets;suggestion;[other_Sender];lets hope not 10-19-20sUser121;suggestion;disagreement;acceptAction
Utt_259;10-19-20sUser115;Utt_256;woohoo!;agreement;[other_Sender];yes 10-19-20sUser115!!!;positiveExpression;agreement;positiveExpression
Utt_260;10-19-20sUser23;;any girls wanna chat?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_260;10-19-20sUser23;;24/m;no_label;[other_Sender];[no_TextContent];misc;no_label;inform
Utt_261;10-19-20sUser68;Utt_248;I think I am the exception to the rule;inform;[other_Sender];i hate you 10-19-20sUser68.;inform;inform;continuer
Utt_262;10-19-20sUser6;Utt_259;he's in PM land now though;positiveExpression;[other_Sender];woohoo!;continuer;positiveExpression;continuer
Utt_263;10-19-20sUser92;Utt_261;lol;continuer;[other_Sender];I think I am the exception to the rule;positiveExpression;inform;positiveExpression
Utt_264;10-19-20sUser115;Utt_262;ah ok;continuer;[other_Sender];he's in PM land now though;agreement;continuer;agreement
Utt_265;10-19-20sUser115;Utt_264;then i wont bug him;agreement;[same_Sender];ah ok;elaborate;agreement;elaborate
Utt_266;10-19-20sUser121;;someone wanna find me a cheap flight to spain?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_267;10-19-20sUser121;Utt_266;i need to go this summer.;no_label;[other_Sender];someone wanna find me a cheap flight to spain?;inform;no_label;inform
Utt_268;10-19-20sUser44;Utt_254;im a HUGE phone perv;no_label;[other_Sender];wait didnt i phone you?;inform;no_label;inform
Utt_269;10-19-20sUser83;;ok seriously who was the dumbass that signed kev fetterline a rap deal???;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_269;10-19-20sUser83;;?;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_270;10-19-20sUser121;Utt_267;it's an emergency.;inform;[same_Sender];i need to go this summer.;elaborate;inform;elaborate
Utt_271;10-19-20sUser6;Utt_268;Ug .. no shit?;inform;[other_Sender];im a HUGE phone perv;propositionalQuestion;inform;propositionalQuestion
Utt_272;10-19-20sUser7;Utt_266;il get you a cheap flight to hell:);propositionalQuestion;[other_Sender];someone wanna find me a cheap flight to spain?;inform;propositionalQuestion;offer
Utt_273;10-19-20sUser6;Utt_272;lmao;offer;[other_Sender];il get you a cheap flight to hell:);positiveExpression;inform;positiveExpression
Utt_274;10-19-20sUser139;;bye, i'm back later maybe;no_label;[other_Sender];[no_TextContent];goodbye;no_label;goodbye
Utt_275;10-19-20sUser44;Utt_271;LOL;propositionalQuestion;[other_Sender];Ug .. no shit?;positiveExpression;propositionalQuestion;positiveExpression
Utt_276;10-19-20sUser115;Utt_272;lol 10-19-20sUser7;offer;[other_Sender];il get you a cheap flight to hell:);positiveExpression;inform;positiveExpression
Utt_277;10-19-20sUser121;Utt_269;it was me, 10-19-20sUser83;no_label;[other_Sender];ok seriously who was the dumbass that signed kev fetterline a rap deal???;continuer;no_label;inform
Utt_278;10-19-20sUser6;Utt_269;hahah 10-19-20sUser83!;setQuestion;[other_Sender];ok seriously who was the dumbass that signed kev fetterline a rap deal???;positiveExpression;setQuestion;positiveExpression
Utt_279;10-19-20sUser44;;8082653953;no_label;[other_Sender];[no_TextContent];misc;no_label;misc
Utt_280;10-19-20sUser116;;K-Fed got his ass kicked.. Lol;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_281;10-19-20sUser115;Utt_272;i got a first class ticket to hell;offer;[other_Sender];il get you a cheap flight to hell:);inform;inform;declineAction
Utt_282;10-19-20sUser83;Utt_272;lol 10-19-20sUser7;offer;[other_Sender];il get you a cheap flight to hell:);positiveExpression;inform;positiveExpression
Utt_283;10-19-20sUser154;;any texas girls in here?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_284;10-19-20sUser7;Utt_269;anyone can be bought if there is enough money 10-19-20sUser83:);setQuestion;[other_Sender];ok seriously who was the dumbass that signed kev fetterline a rap deal???;elaborate;setQuestion;continuer
Utt_285;10-19-20sUser133;;any guys have webcams?;no_label;[other_Sender];[no_TextContent];propositionalQuestion;no_label;propositionalQuestion
Utt_286;10-19-20sUser6;Utt_284;rethinks??;continuer;[other_Sender];anyone can be bought if there is enough money 10-19-20sUser83:);propositionalQuestion;elaborate;propositionalQuestion
Utt_286;10-19-20sUser6;Utt_284;?;continuer;[other_Sender];anyone can be bought if there is enough money 10-19-20sUser83:);misc;elaborate;misc
Utt_287;10-19-20sUser6;Utt_284;lmaoooo;continuer;[other_Sender];anyone can be bought if there is enough money 10-19-20sUser83:);positiveExpression;elaborate;positiveExpression
Utt_288;10-19-20sUser121;Utt_281;Aw, man.;declineAction;[other_Sender];i got a first class ticket to hell;positiveExpression;inform;positiveExpression
Utt_289;10-19-20sUser23;;Hi all, whats up;no_label;[other_Sender];[no_TextContent];setQuestion;no_label;setQuestion
Utt_290;10-19-20sUser121;Utt_277;i was only kidding.;no_label;[other_Sender];it was me, 10-19-20sUser83;correction;no_label;inform
Utt_291;10-19-20sUser92;Utt_261;lol;continuer;[other_Sender];I think I am the exception to the rule;positiveExpression;inform;positiveExpression
Utt_292;10-19-20sUser121;Utt_277;he's a douchebag.;inform;[same_Sender];it was me, 10-19-20sUser83;continuer;continuer;elaborate
Utt_293;10-19-20sUser92;Utt_290;Poor 10-19-20sUser121;no_label;[other_Sender];i was only kidding.;negativeExpression;no_label;inform
Utt_294;10-19-20sUser30;;i'm bored;no_label;[other_Sender];[no_TextContent];inform;no_label;inform
Utt_295;10-19-20sUser121;;love me.;no_label;[other_Sender];[no_TextContent];inform;no_label;instruct
Utt_296;10-19-20sUser121;;pick me;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_297;10-19-20sUser121;;choose me.;no_label;[other_Sender];[no_TextContent];instruct;no_label;instruct
Utt_298;10-19-20sUser155;Utt_289;nothing much, what about you?;setQuestion;[other_Sender];Hi all, whats up;setQuestion;setQuestion;setQuestion
